State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,per production
Kerala,KOZHIKODE,2007,Summer     ,Rice,788,1601,2.031725888
Kerala,KOZHIKODE,2007,Whole Year ,Arecanut,12258,13373,1.090961005
Kerala,KOZHIKODE,2007,Whole Year ,Banana,1983,14980,7.554210792
Kerala,KOZHIKODE,2007,Whole Year ,Black pepper,9665,884,0.091464046
Kerala,KOZHIKODE,2007,Whole Year ,Cardamom,220,1,0.004545455
Kerala,KOZHIKODE,2007,Whole Year ,Cashewnut,2864,1899,0.663058659
Kerala,KOZHIKODE,2007,Whole Year ,Coconut ,122929,851000000,6922.695214
Kerala,KOZHIKODE,2007,Whole Year ,Dry ginger,105,310,2.952380952
Kerala,KOZHIKODE,2007,Whole Year ,Sweet potato,31,354,11.41935484
Kerala,KOZHIKODE,2007,Whole Year ,Tapioca,2130,49119,23.06056338
Kerala,KOZHIKODE,2007,Whole Year ,Turmeric,370,981,2.651351351
Kerala,KOZHIKODE,2007,Winter     ,Rice,2780,3232,1.162589928
Kerala,KOZHIKODE,2008,Autumn     ,Rice,216,289,1.337962963
Kerala,KOZHIKODE,2008,Summer     ,Rice,678,1422,2.097345133
Kerala,KOZHIKODE,2008,Whole Year ,Arecanut,11616,16243,1.39832989
Kerala,KOZHIKODE,2008,Whole Year ,Banana,1412,10528,7.456090652
Kerala,KOZHIKODE,2008,Whole Year ,Black pepper,8421,823,0.097731861
Kerala,KOZHIKODE,2008,Whole Year ,Cardamom,220,1,0.004545455
Kerala,KOZHIKODE,2008,Whole Year ,Cashewnut,2222,1124,0.505850585
Kerala,KOZHIKODE,2008,Whole Year ,Coconut ,120704,941000000,7795.930541
Kerala,KOZHIKODE,2008,Whole Year ,Dry ginger,85,255,3
Kerala,KOZHIKODE,2008,Whole Year ,Sweet potato,22,251,11.40909091
Kerala,KOZHIKODE,2008,Whole Year ,Tapioca,1860,48589,26.12311828
Kerala,KOZHIKODE,2008,Whole Year ,Turmeric,349,811,2.323782235
Kerala,KOZHIKODE,2008,Winter     ,Rice,3144,3902,1.241094148
Kerala,KOZHIKODE,2009,Autumn     ,Rice,173,221,1.277456647
Kerala,KOZHIKODE,2009,Summer     ,Rice,610,1231,2.018032787
Kerala,KOZHIKODE,2009,Whole Year ,Arecanut,10054,12710,1.264173463
Kerala,KOZHIKODE,2009,Whole Year ,Banana,1476,11102,7.521680217
Kerala,KOZHIKODE,2009,Whole Year ,Black pepper,7972,1010,0.126693427
Kerala,KOZHIKODE,2009,Whole Year ,Cardamom,220,3,0.013636364
Kerala,KOZHIKODE,2009,Whole Year ,Cashewnut,2068,704,0.340425532
Kerala,KOZHIKODE,2009,Whole Year ,Coconut ,119166,868000000,7283.956833
Kerala,KOZHIKODE,2009,Whole Year ,Dry ginger,104,401,3.855769231
Kerala,KOZHIKODE,2009,Whole Year ,Sugarcane,1,,0
Kerala,KOZHIKODE,2009,Whole Year ,Sweet potato,17,194,11.41176471
Kerala,KOZHIKODE,2009,Whole Year ,Tapioca,1823,51171,28.06966539
Kerala,KOZHIKODE,2009,Whole Year ,Turmeric,295,721,2.444067797
Kerala,KOZHIKODE,2009,Winter     ,Rice,2494,2850,1.142742582
Kerala,KOZHIKODE,2010,Autumn     ,Rice,144.09,182.38,1.265736692
Kerala,KOZHIKODE,2010,Summer     ,Rice,509.52,1029.51,2.020548752
Kerala,KOZHIKODE,2010,Whole Year ,Arecanut,9661.57,8774.34,0.908169169
Kerala,KOZHIKODE,2010,Whole Year ,Banana,1586.17,11723.46,7.391048879
Kerala,KOZHIKODE,2010,Whole Year ,Black pepper,7613.27,823.04,0.108105978
Kerala,KOZHIKODE,2010,Whole Year ,Cashewnut,1964.2,881.64,0.448854495
Kerala,KOZHIKODE,2010,Whole Year ,Coconut ,121688.42,769685000,6325.047198
Kerala,KOZHIKODE,2010,Whole Year ,Dry ginger,78.35,255.56,3.261774091
Kerala,KOZHIKODE,2010,Whole Year ,Sugarcane,0.04,,0
Kerala,KOZHIKODE,2010,Whole Year ,Tapioca,1805.69,47770.37,26.45546578
Kerala,KOZHIKODE,2010,Whole Year ,Turmeric,283.16,737.09,2.603086594
Kerala,KOZHIKODE,2010,Winter     ,Rice,2349.43,2601.91,1.107464364
Kerala,KOZHIKODE,2011,Autumn     ,Rice,115.91,181.9,1.569321025
Kerala,KOZHIKODE,2011,Summer     ,Rice,528.26,1207.71,2.286203763
Kerala,KOZHIKODE,2011,Whole Year ,Arecanut,10458.76,11177.47,1.068718471
Kerala,KOZHIKODE,2011,Whole Year ,Banana,1533.27,12477.5,8.137836128
Kerala,KOZHIKODE,2011,Whole Year ,Black pepper,3419.87,614.67,0.179734902
Kerala,KOZHIKODE,2011,Whole Year ,Cardamom,220,1,0.004545455
Kerala,KOZHIKODE,2011,Whole Year ,Cashewnut,2304.49,702.91,0.305017596
Kerala,KOZHIKODE,2011,Whole Year ,Coconut ,127699.25,852009000,6671.996899
Kerala,KOZHIKODE,2011,Whole Year ,Dry ginger,78.3,245.55,3.136015326
Kerala,KOZHIKODE,2011,Whole Year ,Potato,22,251,11.40909091
Kerala,KOZHIKODE,2011,Whole Year ,Sugarcane,0.05,,0
Kerala,KOZHIKODE,2011,Whole Year ,Tapioca,1846.37,40117.23,21.72762231
Kerala,KOZHIKODE,2011,Whole Year ,Turmeric,302.31,731.76,2.420561675
Kerala,KOZHIKODE,2011,Winter     ,Rice,2276.29,2883.95,1.266951926
Kerala,KOZHIKODE,2012,Autumn     ,Rice,143,204,1.426573427
Kerala,KOZHIKODE,2012,Summer     ,Rice,631,1443,2.286846276
Kerala,KOZHIKODE,2012,Whole Year ,Arecanut,10247,9883,0.964477408
Kerala,KOZHIKODE,2012,Whole Year ,Banana,1700,13616,8.009411765
Kerala,KOZHIKODE,2012,Whole Year ,Black pepper,3332,1098,0.329531813
Kerala,KOZHIKODE,2012,Whole Year ,Cardamom,220,4,0.018181818
Kerala,KOZHIKODE,2012,Whole Year ,Cashewnut,2179,834,0.382744378
Kerala,KOZHIKODE,2012,Whole Year ,Coconut ,124819,882000000,7066.231904
Kerala,KOZHIKODE,2012,Whole Year ,Cowpea(Lobia),8,,0
Kerala,KOZHIKODE,2012,Whole Year ,Drum Stick,1440,427,0.296527778
Kerala,KOZHIKODE,2012,Whole Year ,Dry ginger,62,181,2.919354839
Kerala,KOZHIKODE,2012,Whole Year ,Jack Fruit,10011,,0
Kerala,KOZHIKODE,2012,Whole Year ,Mango,8262,38273,4.632413459
Kerala,KOZHIKODE,2012,Whole Year ,Moong(Green Gram),1,,0
Kerala,KOZHIKODE,2012,Whole Year ,Papaya,1764,7001,3.968820862
Kerala,KOZHIKODE,2012,Whole Year ,Pineapple,144,834,5.791666667
Kerala,KOZHIKODE,2012,Whole Year ,Pump Kin,46,,0
Kerala,KOZHIKODE,2012,Whole Year ,Sesamum,1,,0
Kerala,KOZHIKODE,2012,Whole Year ,Sweet potato,14,225,16.07142857
Kerala,KOZHIKODE,2012,Whole Year ,Tapioca,1824,43208,23.68859649
Kerala,KOZHIKODE,2012,Whole Year ,Turmeric,328,867,2.643292683
Kerala,KOZHIKODE,2012,Winter     ,Rice,2737,3679,1.344172452
Kerala,KOZHIKODE,2012,Winter     ,Sesamum,1,,0
Kerala,KOZHIKODE,2013,Autumn     ,Rice,79,120,1.518987342
Kerala,KOZHIKODE,2013,Summer     ,Rice,563,1437,2.552397869
Kerala,KOZHIKODE,2013,Whole Year ,Arecanut,9897,8875,0.896736385
Kerala,KOZHIKODE,2013,Whole Year ,Banana,1633,11642,7.129210043
Kerala,KOZHIKODE,2013,Whole Year ,Black pepper,3345,824,0.246337818
Kerala,KOZHIKODE,2013,Whole Year ,Cardamom,220,5,0.022727273
Kerala,KOZHIKODE,2013,Whole Year ,Cashewnut,2103,937,0.445553971
Kerala,KOZHIKODE,2013,Whole Year ,Coconut ,123115,948000000,7700.117776
Kerala,KOZHIKODE,2013,Whole Year ,Cowpea(Lobia),3,,0
Kerala,KOZHIKODE,2013,Whole Year ,Drum Stick,1589,471,0.296412838
Kerala,KOZHIKODE,2013,Whole Year ,Dry ginger,46,154,3.347826087
Kerala,KOZHIKODE,2013,Whole Year ,Mango,8275,51590,6.234441088
Kerala,KOZHIKODE,2013,Whole Year ,Moong(Green Gram),1,,0
Kerala,KOZHIKODE,2013,Whole Year ,Pump Kin,28,,0
Kerala,KOZHIKODE,2013,Whole Year ,Sweet potato,12,192,16
Kerala,KOZHIKODE,2013,Whole Year ,Tapioca,1647,39934,24.2465088
Kerala,KOZHIKODE,2013,Whole Year ,Turmeric,301,729,2.42192691
Kerala,KOZHIKODE,2013,Winter     ,Rice,1791,2293,1.280290341
Kerala,KOZHIKODE,2014,Autumn     ,Rice,62,62,1
Kerala,KOZHIKODE,2014,Summer     ,Rice,551,1284,2.33030853
Kerala,KOZHIKODE,2014,Whole Year ,Arecanut,9966,11279,1.131747943
Kerala,KOZHIKODE,2014,Whole Year ,Banana,1832,14536,7.934497817
Kerala,KOZHIKODE,2014,Whole Year ,Black pepper,3428,1056,0.308051342
Kerala,KOZHIKODE,2014,Whole Year ,Cardamom,220,5,0.022727273
Kerala,KOZHIKODE,2014,Whole Year ,Cashewnut,2015,740,0.367245658
Kerala,KOZHIKODE,2014,Whole Year ,Coconut ,123066,1001000000,8133.846879
Kerala,KOZHIKODE,2014,Whole Year ,Cowpea(Lobia),5,,0
Kerala,KOZHIKODE,2014,Whole Year ,Dry ginger,43,153,3.558139535
Kerala,KOZHIKODE,2014,Whole Year ,Moong(Green Gram),1,,0
Kerala,KOZHIKODE,2014,Whole Year ,Pump Kin,49,,0
Kerala,KOZHIKODE,2014,Whole Year ,Sugarcane,0.21,,0
Kerala,KOZHIKODE,2014,Whole Year ,Sweet potato,15,230,15.33333333
Kerala,KOZHIKODE,2014,Whole Year ,Tapioca,1826,53782,29.45345016
Kerala,KOZHIKODE,2014,Whole Year ,Turmeric,264,820,3.106060606
Kerala,KOZHIKODE,2014,Winter     ,Rice,1708,2077,1.216042155
Kerala,MALAPPURAM,1997,Whole Year ,Arecanut,14893,14240,0.956153898
Kerala,MALAPPURAM,1997,Whole Year ,Black pepper,7010,665,0.094864479
Kerala,MALAPPURAM,1997,Whole Year ,Cashewnut,12314,5642,0.458177684
Kerala,MALAPPURAM,1997,Whole Year ,Coconut ,123798,683000,5.517051972
Kerala,MALAPPURAM,1997,Whole Year ,Tapioca,9072,242758,26.7590388
Kerala,MALAPPURAM,1998,Autumn     ,Rice,6289,13044,2.074097631
Kerala,MALAPPURAM,1998,Kharif     ,Sesamum,496,182,0.366935484
Kerala,MALAPPURAM,1998,Summer     ,Rice,1882,4697,2.495749203
Kerala,MALAPPURAM,1998,Whole Year ,Arecanut,14190,9823,0.692248062
Kerala,MALAPPURAM,1998,Whole Year ,Banana,5083,59389,11.68384812
Kerala,MALAPPURAM,1998,Whole Year ,Black pepper,7086,1145,0.161586226
Kerala,MALAPPURAM,1998,Whole Year ,Cardamom,70,,0
Kerala,MALAPPURAM,1998,Whole Year ,Cashewnut,9950,4169,0.418994975
Kerala,MALAPPURAM,1998,Whole Year ,Coconut ,99276,600000000,6043.756799
Kerala,MALAPPURAM,1998,Whole Year ,Dry ginger,158,271,1.715189873
Kerala,MALAPPURAM,1998,Whole Year ,Sugarcane,6,460,76.66666667
Kerala,MALAPPURAM,1998,Whole Year ,Sweet potato,206,2371,11.50970874
Kerala,MALAPPURAM,1998,Whole Year ,Tapioca,8043,205796,25.58697004
Kerala,MALAPPURAM,1998,Whole Year ,Turmeric,239,350,1.464435146
Kerala,MALAPPURAM,1998,Winter     ,Rice,15647,24600,1.572186362
Kerala,MALAPPURAM,1999,Autumn     ,Rice,5844,10230,1.750513347
Kerala,MALAPPURAM,1999,Kharif     ,Sesamum,558,154,0.275985663
Kerala,MALAPPURAM,1999,Summer     ,Rice,2211,6210,2.808683853
Kerala,MALAPPURAM,1999,Whole Year ,Arecanut,15894,11934,0.750849377
Kerala,MALAPPURAM,1999,Whole Year ,Banana,7049,65122,9.238473542
Kerala,MALAPPURAM,1999,Whole Year ,Black pepper,7885,914,0.115916297
Kerala,MALAPPURAM,1999,Whole Year ,Cardamom,70,,0
Kerala,MALAPPURAM,1999,Whole Year ,Cashewnut,10982,5669,0.516208341
Kerala,MALAPPURAM,1999,Whole Year ,Coconut ,107142,717000000,6692.053536
Kerala,MALAPPURAM,1999,Whole Year ,Dry ginger,200,509,2.545
Kerala,MALAPPURAM,1999,Whole Year ,Sugarcane,4,400,100
Kerala,MALAPPURAM,1999,Whole Year ,Sweet potato,252,2900,11.50793651
Kerala,MALAPPURAM,1999,Whole Year ,Tapioca,8491,227107,26.74679072
Kerala,MALAPPURAM,1999,Whole Year ,Turmeric,309,453,1.466019417
Kerala,MALAPPURAM,1999,Winter     ,Rice,15440,25677,1.663018135
Kerala,MALAPPURAM,2000,Autumn     ,Rice,6952,13419,1.930235903
Kerala,MALAPPURAM,2000,Kharif     ,Ragi,4,3,0.75
Kerala,MALAPPURAM,2000,Kharif     ,Sesamum,411,170,0.413625304
Kerala,MALAPPURAM,2000,Summer     ,Rice,1878,4755,2.531948882
Kerala,MALAPPURAM,2000,Whole Year ,Arecanut,16123,9909,0.614587856
Kerala,MALAPPURAM,2000,Whole Year ,Banana,7136,48464,6.791479821
Kerala,MALAPPURAM,2000,Whole Year ,Black pepper,8253,1053,0.127589967
Kerala,MALAPPURAM,2000,Whole Year ,Cardamom,70,,0
Kerala,MALAPPURAM,2000,Whole Year ,Cashewnut,11243,5841,0.519523259
Kerala,MALAPPURAM,2000,Whole Year ,Coconut ,110378,626000000,5671.420029
Kerala,MALAPPURAM,2000,Whole Year ,Dry ginger,184,394,2.141304348
Kerala,MALAPPURAM,2000,Whole Year ,Sugarcane,5,510,102
Kerala,MALAPPURAM,2000,Whole Year ,Sweet potato,260,2992,11.50769231
Kerala,MALAPPURAM,2000,Whole Year ,Tapioca,7508,185143,24.65942994
Kerala,MALAPPURAM,2000,Whole Year ,Turmeric,355,700,1.971830986
Kerala,MALAPPURAM,2000,Winter     ,Rice,14318,25623,1.789565582
Kerala,MALAPPURAM,2001,Autumn     ,Rice,6908,13313,1.927185871
Kerala,MALAPPURAM,2001,Kharif     ,Jowar,5,3,0.6
Kerala,MALAPPURAM,2001,Kharif     ,Ragi,3,2,0.666666667
Kerala,MALAPPURAM,2001,Kharif     ,Sesamum,293,70,0.23890785
Kerala,MALAPPURAM,2001,Summer     ,Rice,1723,5108,2.964596634
Kerala,MALAPPURAM,2001,Whole Year ,Arecanut,17735,11085,0.625035241
Kerala,MALAPPURAM,2001,Whole Year ,Banana,8420,55835,6.631235154
Kerala,MALAPPURAM,2001,Whole Year ,Black pepper,8996,616,0.068474878
Kerala,MALAPPURAM,2001,Whole Year ,Cardamom,70,1,0.014285714
Kerala,MALAPPURAM,2001,Whole Year ,Cashewnut,10953,4941,0.451109285
Kerala,MALAPPURAM,2001,Whole Year ,Coconut ,104171,599000000,5750.160793
Kerala,MALAPPURAM,2001,Whole Year ,Dry ginger,212,426,2.009433962
Kerala,MALAPPURAM,2001,Whole Year ,Rubber,29263,32904,1.124423333
Kerala,MALAPPURAM,2001,Whole Year ,Sugarcane,7,710,101.4285714
Kerala,MALAPPURAM,2001,Whole Year ,Sweet potato,251,2888,11.5059761
Kerala,MALAPPURAM,2001,Whole Year ,Tapioca,7206,166980,23.17235637
Kerala,MALAPPURAM,2001,Whole Year ,Turmeric,241,348,1.443983402
Kerala,MALAPPURAM,2001,Winter     ,Rice,14023,25638,1.828282108
Kerala,MALAPPURAM,2002,Autumn     ,Rice,5781,11308,1.956062965
Kerala,MALAPPURAM,2002,Kharif     ,Ragi,1,1,1
Kerala,MALAPPURAM,2002,Kharif     ,Sesamum,291,76,0.261168385
Kerala,MALAPPURAM,2002,Summer     ,Rice,1637,5104,3.117898595
Kerala,MALAPPURAM,2002,Whole Year ,Arecanut,19622,17527,0.893232086
Kerala,MALAPPURAM,2002,Whole Year ,Banana,9804,67931,6.928906569
Kerala,MALAPPURAM,2002,Whole Year ,Bhindi,119,0,0
Kerala,MALAPPURAM,2002,Whole Year ,Bitter Gourd,248,0,0
Kerala,MALAPPURAM,2002,Whole Year ,Black pepper,9846,979,0.099431241
Kerala,MALAPPURAM,2002,Whole Year ,Brinjal,33,0,0
Kerala,MALAPPURAM,2002,Whole Year ,Cardamom,70,3,0.042857143
Kerala,MALAPPURAM,2002,Whole Year ,Cashewnut,10735,4481,0.417419655
Kerala,MALAPPURAM,2002,Whole Year ,Cashewnut Raw,10735,4481,0.417419655
Kerala,MALAPPURAM,2002,Whole Year ,Coconut ,107254,787000000,7337.72167
Kerala,MALAPPURAM,2002,Whole Year ,Drum Stick,3193,3341,1.046351394
Kerala,MALAPPURAM,2002,Whole Year ,Dry ginger,181,424,2.342541436
Kerala,MALAPPURAM,2002,Whole Year ,Jack Fruit,9847,30,0.003046613
Kerala,MALAPPURAM,2002,Whole Year ,Mango,11167,36403,3.25987284
Kerala,MALAPPURAM,2002,Whole Year ,Other Fresh Fruits,1085,0,0
Kerala,MALAPPURAM,2002,Whole Year ,other oilseeds,159,0,0
Kerala,MALAPPURAM,2002,Whole Year ,Other Vegetables,4985,0,0
Kerala,MALAPPURAM,2002,Whole Year ,Papaya,2325,10042,4.319139785
Kerala,MALAPPURAM,2002,Whole Year ,Pineapple,335,1827,5.453731343
Kerala,MALAPPURAM,2002,Whole Year ,Rubber,29335,33883,1.155036646
Kerala,MALAPPURAM,2002,Whole Year ,Snak Guard,90,0,0
Kerala,MALAPPURAM,2002,Whole Year ,Sugarcane,11,1120,101.8181818
Kerala,MALAPPURAM,2002,Whole Year ,Sweet potato,333,3831,11.5045045
Kerala,MALAPPURAM,2002,Whole Year ,Tapioca,6947,176344,25.38419462
Kerala,MALAPPURAM,2002,Whole Year ,Tea,192,0.1,0.000520833
Kerala,MALAPPURAM,2002,Whole Year ,Turmeric,339,576,1.699115044
Kerala,MALAPPURAM,2002,Winter     ,Rice,12260,22569,1.8408646
Kerala,MALAPPURAM,2003,Autumn     ,Rice,5032,10792,2.144674086
Kerala,MALAPPURAM,2003,Kharif     ,Jowar,9,5,0.555555556
Kerala,MALAPPURAM,2003,Kharif     ,Sesamum,370,91,0.245945946
Kerala,MALAPPURAM,2003,Summer     ,Rice,1686,5383,3.192763938
Kerala,MALAPPURAM,2003,Whole Year ,Arecanut,20476,15986,0.78071889
Kerala,MALAPPURAM,2003,Whole Year ,Banana,8963,71210,7.944884525
Kerala,MALAPPURAM,2003,Whole Year ,Bhindi,121,0,0
Kerala,MALAPPURAM,2003,Whole Year ,Bitter Gourd,166,0,0
Kerala,MALAPPURAM,2003,Whole Year ,Black pepper,10525,1014,0.096342043
Kerala,MALAPPURAM,2003,Whole Year ,Brinjal,69,0,0
Kerala,MALAPPURAM,2003,Whole Year ,Cardamom,70,3,0.042857143
Kerala,MALAPPURAM,2003,Whole Year ,Cashewnut,10215,4237,0.414782183
Kerala,MALAPPURAM,2003,Whole Year ,Coconut ,109582,858000000,7829.753062
Kerala,MALAPPURAM,2003,Whole Year ,Drum Stick,3232,3361,1.039913366
Kerala,MALAPPURAM,2003,Whole Year ,Dry ginger,146,365,2.5
Kerala,MALAPPURAM,2003,Whole Year ,Jack Fruit,10086,39,0.003866746
Kerala,MALAPPURAM,2003,Whole Year ,Mango,10932,39345,3.599066959
Kerala,MALAPPURAM,2003,Whole Year ,Other Fresh Fruits,925,0,0
Kerala,MALAPPURAM,2003,Whole Year ,Other Vegetables,5403,0,0
Kerala,MALAPPURAM,2003,Whole Year ,Papaya,2358,10184,4.318914334
Kerala,MALAPPURAM,2003,Whole Year ,Pineapple,302,1551,5.135761589
Kerala,MALAPPURAM,2003,Whole Year ,Snak Guard,61,0,0
Kerala,MALAPPURAM,2003,Whole Year ,Sugarcane,4,410,102.5
Kerala,MALAPPURAM,2003,Whole Year ,Sweet potato,372,4278,11.5
Kerala,MALAPPURAM,2003,Whole Year ,Tapioca,6484,208078,32.09099321
Kerala,MALAPPURAM,2003,Whole Year ,Turmeric,268,474,1.768656716
Kerala,MALAPPURAM,2003,Winter     ,Rice,10953,20569,1.877932986
Kerala,MALAPPURAM,2004,Autumn     ,Rice,4697,9907,2.10921865
Kerala,MALAPPURAM,2004,Kharif     ,Ragi,5,4,0.8
Kerala,MALAPPURAM,2004,Kharif     ,Sesamum,242,72,0.297520661
Kerala,MALAPPURAM,2004,Summer     ,Rice,1590,5396,3.393710692
Kerala,MALAPPURAM,2004,Whole Year ,Arecanut,19979,17152,0.858501426
Kerala,MALAPPURAM,2004,Whole Year ,Banana,9498,71742,7.553379659
Kerala,MALAPPURAM,2004,Whole Year ,Black pepper,11661,1146,0.098276306
Kerala,MALAPPURAM,2004,Whole Year ,Cardamom,70,3,0.042857143
Kerala,MALAPPURAM,2004,Whole Year ,Cashewnut,9601,3876,0.403707947
Kerala,MALAPPURAM,2004,Whole Year ,Coconut ,113162,900000000,7953.199837
Kerala,MALAPPURAM,2004,Whole Year ,Dry ginger,133,282,2.120300752
Kerala,MALAPPURAM,2004,Whole Year ,Sugarcane,3,310,103.3333333
Kerala,MALAPPURAM,2004,Whole Year ,Sweet potato,274,3151,11.5
Kerala,MALAPPURAM,2004,Whole Year ,Tapioca,5060,155833,30.79703557
Kerala,MALAPPURAM,2004,Whole Year ,Turmeric,222,347,1.563063063
Kerala,MALAPPURAM,2004,Winter     ,Rice,10462,21236,2.029822214
Kerala,MALAPPURAM,2005,Autumn     ,Rice,3605,7732,2.14479889
Kerala,MALAPPURAM,2005,Kharif     ,Sesamum,231,72,0.311688312
Kerala,MALAPPURAM,2005,Summer     ,Rice,1506,4836,3.211155378
Kerala,MALAPPURAM,2005,Whole Year ,Arecanut,20022,15623,0.780291679
Kerala,MALAPPURAM,2005,Whole Year ,Banana,9897,69993,7.072143074
Kerala,MALAPPURAM,2005,Whole Year ,Black pepper,11371,1456,0.128045027
Kerala,MALAPPURAM,2005,Whole Year ,Cardamom,70,3,0.042857143
Kerala,MALAPPURAM,2005,Whole Year ,Cashewnut,9123,7394,0.810479009
Kerala,MALAPPURAM,2005,Whole Year ,Coconut ,113411,863000000,7609.491143
Kerala,MALAPPURAM,2005,Whole Year ,Dry ginger,175,336,1.92
Kerala,MALAPPURAM,2005,Whole Year ,Sugarcane,1,90,90
Kerala,MALAPPURAM,2005,Whole Year ,Sweet potato,229,2634,11.50218341
Kerala,MALAPPURAM,2005,Whole Year ,Tapioca,5346,164029,30.6825664
Kerala,MALAPPURAM,2005,Whole Year ,Turmeric,285,462,1.621052632
Kerala,MALAPPURAM,2005,Winter     ,Rice,9774,18809,1.924391242
Kerala,MALAPPURAM,2006,Autumn     ,Rice,4782,10514,2.198661648
Kerala,MALAPPURAM,2006,Kharif     ,Jowar,1,1,1
Kerala,MALAPPURAM,2006,Kharif     ,Sesamum,303,137,0.452145215
Kerala,MALAPPURAM,2006,Summer     ,Rice,1595,5515,3.457680251
Kerala,MALAPPURAM,2006,Whole Year ,Arecanut,16900,16001,0.946804734
Kerala,MALAPPURAM,2006,Whole Year ,Banana,9048,69787,7.712975243
Kerala,MALAPPURAM,2006,Whole Year ,Black pepper,9187,1114,0.1212583
Kerala,MALAPPURAM,2006,Whole Year ,Cardamom,70,3,0.042857143
Kerala,MALAPPURAM,2006,Whole Year ,Cashewnut,7249,5054,0.697199614
Kerala,MALAPPURAM,2006,Whole Year ,Coconut ,112238,859000000,7653.379426
Kerala,MALAPPURAM,2006,Whole Year ,Dry ginger,151,288,1.907284768
Kerala,MALAPPURAM,2006,Whole Year ,Sweet potato,132,1518,11.5
Kerala,MALAPPURAM,2006,Whole Year ,Tapioca,6048,191559,31.67311508
Kerala,MALAPPURAM,2006,Whole Year ,Turmeric,321,459,1.429906542
Kerala,MALAPPURAM,2006,Winter     ,Rice,8732,17094,1.957627119
Kerala,MALAPPURAM,2007,Autumn     ,Rice,1583,2881,1.819962097
Kerala,MALAPPURAM,2007,Kharif     ,Ragi,2,2,1
Kerala,MALAPPURAM,2007,Kharif     ,Sesamum,239,91,0.380753138
Kerala,MALAPPURAM,2007,Summer     ,Rice,1528,5268,3.447643979
Kerala,MALAPPURAM,2007,Whole Year ,Arecanut,17517,17550,1.001883884
Kerala,MALAPPURAM,2007,Whole Year ,Banana,7308,51899,7.101669403
Kerala,MALAPPURAM,2007,Whole Year ,Black pepper,7858,1014,0.129040468
Kerala,MALAPPURAM,2007,Whole Year ,Cardamom,70,2,0.028571429
Kerala,MALAPPURAM,2007,Whole Year ,Cashewnut,6178,5411,0.87584979
Kerala,MALAPPURAM,2007,Whole Year ,Coconut ,104731,832000000,7944.16171
Kerala,MALAPPURAM,2007,Whole Year ,Dry ginger,75,149,1.986666667
Kerala,MALAPPURAM,2007,Whole Year ,Sweet potato,132,1518,11.5
Kerala,MALAPPURAM,2007,Whole Year ,Tapioca,7096,287438,40.50704622
Kerala,MALAPPURAM,2007,Whole Year ,Turmeric,356,631,1.77247191
Kerala,MALAPPURAM,2007,Winter     ,Rice,6385,13599,2.129835552
Kerala,MALAPPURAM,2008,Autumn     ,Rice,1744,3819,2.189793578
Kerala,MALAPPURAM,2008,Kharif     ,Other Cereals & Millets,1,1,1
Kerala,MALAPPURAM,2008,Kharif     ,Sesamum,217,101,0.465437788
Kerala,MALAPPURAM,2008,Summer     ,Rice,1521,4742,3.117685733
Kerala,MALAPPURAM,2008,Whole Year ,Arecanut,16587,19472,1.173931392
Kerala,MALAPPURAM,2008,Whole Year ,Banana,6391,47785,7.47692067
Kerala,MALAPPURAM,2008,Whole Year ,Black pepper,5998,590,0.098366122
Kerala,MALAPPURAM,2008,Whole Year ,Cardamom,70,1,0.014285714
Kerala,MALAPPURAM,2008,Whole Year ,Cashewnut,5394,3153,0.584538376
Kerala,MALAPPURAM,2008,Whole Year ,Coconut ,105789,952000000,8999.045269
Kerala,MALAPPURAM,2008,Whole Year ,Dry ginger,77,161,2.090909091
Kerala,MALAPPURAM,2008,Whole Year ,Sweet potato,124,1426,11.5
Kerala,MALAPPURAM,2008,Whole Year ,Tapioca,7533,292908,38.88331342
Kerala,MALAPPURAM,2008,Whole Year ,Turmeric,342,639,1.868421053
Kerala,MALAPPURAM,2008,Winter     ,Rice,7748,14704,1.897780072
Kerala,MALAPPURAM,2009,Autumn     ,Rice,1187,2343,1.973883741
Kerala,MALAPPURAM,2009,Kharif     ,Sesamum,116,48,0.413793103
Kerala,MALAPPURAM,2009,Summer     ,Rice,1295,4281,3.305791506
Kerala,MALAPPURAM,2009,Whole Year ,Arecanut,19994,25542,1.277483245
Kerala,MALAPPURAM,2009,Whole Year ,Banana,6516,45590,6.996623696
Kerala,MALAPPURAM,2009,Whole Year ,Black pepper,6147,581,0.094517651
Kerala,MALAPPURAM,2009,Whole Year ,Cardamom,70,,0
Kerala,MALAPPURAM,2009,Whole Year ,Cashewnut,4475,2272,0.507709497
Kerala,MALAPPURAM,2009,Whole Year ,Coconut ,108380,1063000000,9808.082672
Kerala,MALAPPURAM,2009,Whole Year ,Dry ginger,62,141,2.274193548
Kerala,MALAPPURAM,2009,Whole Year ,Sweet potato,106,1219,11.5
Kerala,MALAPPURAM,2009,Whole Year ,Tapioca,5808,225500,38.82575758
Kerala,MALAPPURAM,2009,Whole Year ,Turmeric,240,469,1.954166667
Kerala,MALAPPURAM,2009,Winter     ,Rice,6356,13269,2.087633732
Kerala,MALAPPURAM,2010,Autumn     ,Rice,1088.27,2296.7,2.110413776
Kerala,MALAPPURAM,2010,Kharif     ,Sesamum,170.64,76.19,0.446495546
Kerala,MALAPPURAM,2010,Summer     ,Rice,1770.44,5946.44,3.358735682
